date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
2022-12-01,20003x,Office Supplies,Staples,EUR,0,,,,Business Unit Charlie,Europe
2022-12-01,20005x,Marketing and Advertising,Amazon Advertising,AUD,29000,,,,Business Unit Alpha ,APAC
2022-12-01,20003x,Office Supplies,Staples,AUD,88000,,,,Business Unit Delta ,APAC
2022-12-01,20010x,Trade Shows,Informa PLC,USD,17100,,,,Business Unit Delta ,North America
2022-12-01,20009x,Computer Equipment ,Samsung,USD,35400,,,,Business Unit Charlie,Latin America
2022-12-01,20010x,Trade Shows,Reed Exhibitions,AUD,27000,,,,Business Unit Bravo,APAC
2022-12-01,20006x,Tax Preparation,Price Waterhouse Cooper,USD,0,,,,Business Unit Charlie,North America
2022-12-01,20008x,Travel Meals,CWT,AUD,48900,,,,Business Unit Charlie,APAC
2022-12-01,20003x,Office Supplies,Amazon Business,USD,67000,,,,Business Unit Echo,Latin America
2022-12-01,20010x,Trade Shows,Comexposium Group,EUR,0,,,,Business Unit Alpha ,Europe
2022-12-01,20004x,Cloud Spend,IBM Cloud,AUD,25600,,,,Business Unit Charlie,APAC
2022-12-01,20002x,Office Furniture,Herman Miller,EUR,73000,,,,Business Unit Alpha ,Europe
2022-12-01,20002x,Office Furniture,Herman Miller,USD,145000,,,,Business Unit Delta ,Latin America
2022-12-01,20005x,Marketing and Advertising,Amazon Advertising,USD,20600,,,,Business Unit Echo,Latin America
2022-12-01,20008x,Travel Meals,American Express Global Business Travel,EUR,0,,,,Business Unit Charlie,Europe
2022-12-01,20003x,Office Supplies,W.B. Mason,EUR,176000,,,,Business Unit Echo,Europe
2022-12-01,20005x,Marketing and Advertising,Google Ads,USD,22000,,,,Business Unit Charlie,Latin America
2022-12-01,20009x,Computer Equipment ,Samsung,USD,30400,,,,Business Unit Alpha ,Latin America
2022-12-01,20003x,Office Supplies,Amazon Business,EUR,134000,,,,Business Unit Bravo,Europe
2022-12-01,20006x,Tax Preparation,Price Waterhouse Cooper,USD,14600,,,,Business Unit Charlie,North America
2022-12-01,20002x,Office Furniture,Herman Miller,USD,63000,,,,Business Unit Echo,Latin America
2022-12-01,20007x,Management Consulting ,Accenture,USD,18600,,,,Business Unit Alpha ,Latin America
2022-12-01,20009x,Computer Equipment ,Apple,USD,0,,,,Business Unit Charlie,Latin America
2022-12-01,20010x,Trade Shows,Deutsche Messe AG,EUR,0,,,,Business Unit Bravo,Europe
2022-12-01,20006x,Tax Preparation,Jackson Hewitt,EUR,5200,,,,Business Unit Delta ,Europe
2022-12-01,20011x,Insurance,Aetna,USD,15000,,,,Business Unit Bravo,Latin America
2022-12-01,20008x,Travel Meals,BCD Travel,AUD,58800,,,,Business Unit Alpha ,APAC
2023-01-01,20008x,Travel Meals,American Express Global Business Travel,USD,46800,,,,Business Unit Bravo,Latin America
2023-01-01,20011x,Insurance,Humana,AUD,0,,,,Business Unit Delta ,APAC
2023-01-01,20006x,Tax Preparation,Price Waterhouse Cooper,USD,13700,,,,Business Unit Bravo,Latin America
2023-01-01,20010x,Trade Shows,Informa PLC,EUR,48000,,,,Business Unit Bravo,Europe
2023-01-01,20006x,Tax Preparation,Ernst & Young,EUR,18000,,,,Business Unit Alpha ,Europe
2023-01-01,20004x,Cloud Spend,IBM Cloud,USD,0,,,,Business Unit Echo,North America
2023-01-01,20008x,Travel Meals,Egencia,USD,53700,,,,Business Unit Charlie,North America
2023-01-01,20009x,Computer Equipment ,Lenovo,AUD,23800,,,,Business Unit Charlie,APAC
2023-01-01,20007x,Management Consulting ,Accenture,USD,38400,,,,Business Unit Delta ,Latin America
2023-01-01,20006x,Tax Preparation,TaxAct,USD,14900,,,,Business Unit Echo,Latin America
2023-01-01,20009x,Computer Equipment ,Lenovo,EUR,15400,,,,Business Unit Bravo,Europe
2023-01-01,20005x,Marketing and Advertising,The Trade Desk,USD,12000,,,,Business Unit Delta ,North America
2023-01-01,20001x,Software,Salesforce,EUR,171000,,,,Business Unit Bravo,Europe
2023-01-01,20002x,Office Furniture,Herman Miller,EUR,0,,,,Business Unit Alpha ,Europe
2023-01-01,20005x,Marketing and Advertising,Instagram Ads),AUD,16600,,,,Business Unit Delta ,APAC
2023-01-01,20007x,Management Consulting ,Deloitte Consulting,EUR,35000,,,,Business Unit Delta ,Europe
2023-01-01,20006x,Tax Preparation,TaxAct,EUR,17900,,,,Business Unit Delta ,Europe
2023-01-01,20010x,Trade Shows,Diversified Business Communications,EUR,45900,,,,Business Unit Charlie,Europe
2023-01-01,20009x,Computer Equipment ,Apple,EUR,0,,,,Business Unit Delta ,Europe
2023-01-01,20004x,Cloud Spend,IBM Cloud,EUR,64400,,,,Business Unit Bravo,Europe
2023-01-01,20008x,Travel Meals,Egencia,USD,32100,,,,Business Unit Bravo,Latin America
2023-01-01,20008x,Travel Meals,American Express Global Business Travel,USD,0,,,,Business Unit Charlie,Latin America
2023-01-01,20005x,Marketing and Advertising,Instagram Ads),USD,22200,,,,Business Unit Charlie,North America
2023-01-01,20005x,Marketing and Advertising,Instagram Ads),EUR,0,,,,Business Unit Delta ,Europe
2023-01-01,20004x,Cloud Spend,Salesforce,USD,56000,,,,Business Unit Charlie,North America
2023-01-01,20003x,Office Supplies,Office Depot,EUR,102000,,,,Business Unit Alpha ,Europe
2023-01-01,20006x,Tax Preparation,Jackson Hewitt,AUD,6300,,,,Business Unit Alpha ,APAC
2023-01-01,20001x,Software,Oracle,USD,210000,,,,Business Unit Echo,North America
2023-01-01,20009x,Computer Equipment ,HP Inc.,EUR,23600,,,,Business Unit Echo,Europe
2023-02-01,20011x,Insurance,Cigna,USD,15400,,,,Business Unit Echo,North America
2023-02-01,20001x,Software,Google,EUR,525000,,,,Business Unit Charlie,Europe
2023-02-01,20005x,Marketing and Advertising,The Trade Desk,EUR,0,,,,Business Unit Echo,Europe
2023-02-01,20010x,Trade Shows,Comexposium Group,EUR,43500,,,,Business Unit Charlie,Europe
2023-02-01,20008x,Travel Meals,BCD Travel,AUD,25800,,,,Business Unit Alpha ,APAC
2023-02-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,14600,,,,Business Unit Alpha ,North America
2023-02-01,20005x,Marketing and Advertising,Instagram Ads),USD,40000,,,,Business Unit Delta ,North America
2023-02-01,20009x,Computer Equipment ,Lenovo,USD,0,,,,Business Unit Charlie,Latin America
2023-02-01,20002x,Office Furniture,Kimball International,AUD,132000,,,,Business Unit Echo,APAC
2023-02-01,20003x,Office Supplies,Quill,AUD,119000,,,,Business Unit Echo,APAC
2023-02-01,20002x,Office Furniture,Steelcase,AUD,173000,,,,Business Unit Delta ,APAC
2023-02-01,20007x,Management Consulting ,McKinsey & Company,AUD,0,,,,Business Unit Bravo,APAC
2023-02-01,20008x,Travel Meals,Egencia,USD,45300,,,,Business Unit Charlie,North America
2023-02-01,20001x,Software,Google,USD,435000,,,,Business Unit Echo,North America
2023-02-01,20006x,Tax Preparation,Jackson Hewitt,EUR,0,,,,Business Unit Charlie,Europe
2023-02-01,20002x,Office Furniture,Steelcase,USD,0,,,,Business Unit Bravo,Latin America
2023-02-01,20010x,Trade Shows,Diversified Business Communications,EUR,0,,,,Business Unit Charlie,Europe
2023-02-01,20005x,Marketing and Advertising,Google Ads,USD,17800,,,,Business Unit Alpha ,Latin America
2023-02-01,20010x,Trade Shows,Reed Exhibitions,AUD,25500,,,,Business Unit Delta ,APAC
2023-02-01,20004x,Cloud Spend,Salesforce,AUD,60400,,,,Business Unit Echo,APAC
2023-02-01,20009x,Computer Equipment ,Samsung,USD,22000,,,,Business Unit Bravo,Latin America
2023-02-01,20008x,Travel Meals,Travelocity Business,USD,43500,,,,Business Unit Delta ,Latin America
2023-02-01,20001x,Software,SAP,USD,0,,,,Business Unit Bravo,Latin America
2023-02-01,20003x,Office Supplies,Staples,AUD,65000,,,,Business Unit Echo,APAC
2023-02-01,20008x,Travel Meals,Egencia,AUD,0,,,,Business Unit Alpha ,APAC
2023-02-01,20009x,Computer Equipment ,Apple,USD,31600,,,,Business Unit Alpha ,North America
2023-02-01,20002x,Office Furniture,HON Company,USD,91000,,,,Business Unit Echo,North America
2023-02-01,20002x,Office Furniture,Kimball International,AUD,57000,,,,Business Unit Echo,APAC
2023-02-01,20006x,Tax Preparation,Jackson Hewitt,AUD,15300,,,,Business Unit Echo,APAC
2023-03-01,20007x,Management Consulting ,Bain & Company,AUD,37800,,,,Business Unit Alpha ,APAC
2023-03-01,20001x,Software,SAP,USD,375000,,,,Business Unit Charlie,Latin America
2023-03-01,20002x,Office Furniture,Haworth,AUD,68000,,,,Business Unit Alpha ,APAC
2023-03-01,20005x,Marketing and Advertising,Google Ads,USD,33600,,,,Business Unit Echo,North America
2023-03-01,20006x,Tax Preparation,TaxAct,AUD,5400,,,,Business Unit Delta ,APAC
2023-03-01,20007x,Management Consulting ,Deloitte Consulting,USD,12800,,,,Business Unit Delta ,Latin America
2023-03-01,20001x,Software,Google,AUD,0,,,,Business Unit Bravo,APAC
2023-03-01,20003x,Office Supplies,Quill,USD,70000,,,,Business Unit Charlie,North America
2023-03-01,20011x,Insurance,Humana,EUR,15800,,,,Business Unit Delta ,Europe
2023-03-01,20002x,Office Furniture,Herman Miller,EUR,128000,,,,Business Unit Echo,Europe
2023-03-01,20005x,Marketing and Advertising,The Trade Desk,EUR,22600,,,,Business Unit Alpha ,Europe
2023-03-01,20009x,Computer Equipment ,Dell Technologies,AUD,0,,,,Business Unit Charlie,APAC
2023-03-01,20009x,Computer Equipment ,Apple,AUD,21000,,,,Business Unit Delta ,APAC
2023-03-01,20008x,Travel Meals,CWT,USD,0,,,,Business Unit Bravo,Latin America
2023-03-01,20009x,Computer Equipment ,Apple,USD,36600,,,,Business Unit Bravo,Latin America
2023-03-01,20002x,Office Furniture,HON Company,USD,0,,,,Business Unit Delta ,Latin America
2023-03-01,20010x,Trade Shows,Deutsche Messe AG,AUD,58200,,,,Business Unit Echo,APAC
2023-03-01,20007x,Management Consulting ,The Boston Consulting Group,EUR,30800,,,,Business Unit Bravo,Europe
2023-03-01,20010x,Trade Shows,Reed Exhibitions,USD,27300,,,,Business Unit Charlie,North America
2023-03-01,20002x,Office Furniture,Steelcase,USD,68000,,,,Business Unit Charlie,North America
2023-03-01,20004x,Cloud Spend,Amazon Web Services (AWS),AUD,79200,,,,Business Unit Bravo,APAC
2023-03-01,20005x,Marketing and Advertising,Google Ads,USD,17600,,,,Business Unit Charlie,Latin America
2023-03-01,20010x,Trade Shows,Deutsche Messe AG,AUD,18600,,,,Business Unit Bravo,APAC
2023-03-01,20003x,Office Supplies,Amazon Business,USD,0,,,,Business Unit Charlie,North America
2023-03-01,20007x,Management Consulting ,Deloitte Consulting,AUD,11000,,,,Business Unit Delta ,APAC
2023-03-01,20008x,Travel Meals,BCD Travel,EUR,40200,,,,Business Unit Charlie,Europe
2023-03-01,20009x,Computer Equipment ,Samsung,USD,30000,,,,Business Unit Delta ,Latin America
2023-03-01,20005x,Marketing and Advertising,Amazon Advertising,USD,10800,,,,Business Unit Charlie,North America
2023-03-01,20006x,Tax Preparation,H&R Block,USD,15600,,,,Business Unit Charlie,Latin America
2023-04-01,20002x,Office Furniture,Kimball International,EUR,187000,,,,Business Unit Echo,Europe
2023-04-01,20008x,Travel Meals,CWT,EUR,0,,,,Business Unit Bravo,Europe
2023-04-01,20002x,Office Furniture,Kimball International,USD,146000,,,,Business Unit Alpha ,North America
2023-04-01,20007x,Management Consulting ,McKinsey & Company,USD,32200,,,,Business Unit Charlie,Latin America
2023-04-01,20007x,Management Consulting ,Deloitte Consulting,EUR,38400,,,,Business Unit Charlie,Europe
2023-04-01,20010x,Trade Shows,Diversified Business Communications,USD,21000,,,,Business Unit Alpha ,Latin America
2023-04-01,20010x,Trade Shows,Comexposium Group,USD,55500,,,,Business Unit Charlie,North America
2023-04-01,20007x,Management Consulting ,Bain & Company,EUR,32400,,,,Business Unit Delta ,Europe
2023-04-01,20007x,Management Consulting ,Bain & Company,EUR,20000,,,,Business Unit Delta ,Europe
2023-04-01,20010x,Trade Shows,Deutsche Messe AG,AUD,29100,,,,Business Unit Charlie,APAC
2023-04-01,20004x,Cloud Spend,Amazon Web Services (AWS),USD,50800,,,,Business Unit Charlie,Latin America
2023-04-01,20006x,Tax Preparation,Jackson Hewitt,EUR,14600,,,,Business Unit Alpha ,Europe
2023-04-01,20006x,Tax Preparation,Price Waterhouse Cooper,USD,10000,,,,Business Unit Charlie,Latin America
2023-04-01,20004x,Cloud Spend,Amazon Web Services (AWS),EUR,65200,,,,Business Unit Alpha ,Europe
2023-04-01,20007x,Management Consulting ,Deloitte Consulting,AUD,0,,,,Business Unit Charlie,APAC
2023-04-01,20005x,Marketing and Advertising,Amazon Advertising,USD,28000,,,,Business Unit Bravo,Latin America
2023-04-01,20007x,Management Consulting ,Accenture,USD,22400,,,,Business Unit Charlie,North America
2023-04-01,20009x,Computer Equipment ,Apple,USD,22600,,,,Business Unit Alpha ,North America
2023-04-01,20009x,Computer Equipment ,Apple,USD,27600,,,,Business Unit Echo,Latin America
2023-04-01,20011x,Insurance,Humana,AUD,22000,,,,Business Unit Delta ,APAC
2023-04-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,0,,,,Business Unit Delta ,North America
2023-04-01,20009x,Computer Equipment ,Dell Technologies,USD,10400,,,,Business Unit Alpha ,Latin America
2023-04-01,20003x,Office Supplies,Quill,EUR,50000,,,,Business Unit Echo,Europe
2023-04-01,20010x,Trade Shows,Comexposium Group,AUD,31200,,,,Business Unit Alpha ,APAC
2023-04-01,20008x,Travel Meals,Egencia,USD,39600,,,,Business Unit Bravo,Latin America
2023-04-01,20008x,Travel Meals,BCD Travel,EUR,50400,,,,Business Unit Charlie,Europe
2023-04-01,20008x,Travel Meals,CWT,USD,18300,,,,Business Unit Delta ,Latin America
2023-04-01,20001x,Software,Google,USD,312000,,,,Business Unit Charlie,North America
2023-04-01,20011x,Insurance,Cigna,EUR,15000,,,,Business Unit Echo,Europe
2023-05-01,20011x,Insurance,Humana,USD,17200,,,,Business Unit Alpha ,Latin America
2023-05-01,20011x,Insurance,UnitedHealth Group,AUD,34400,,,,Business Unit Charlie,APAC
2023-05-01,20007x,Management Consulting ,Accenture,AUD,26000,,,,Business Unit Alpha ,APAC
2023-05-01,20008x,Travel Meals,CWT,EUR,0,,,,Business Unit Delta ,Europe
2023-05-01,20004x,Cloud Spend,Amazon Web Services (AWS),EUR,0,,,,Business Unit Echo,Europe
2023-05-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,20600,,,,Business Unit Echo,Latin America
2023-05-01,20011x,Insurance,Humana,AUD,22400,,,,Business Unit Charlie,APAC
2023-05-01,20011x,Insurance,UnitedHealth Group,USD,0,,,,Business Unit Bravo,Latin America
2023-05-01,20004x,Cloud Spend,Salesforce,USD,27600,,,,Business Unit Delta ,Latin America
2023-05-01,20001x,Software,Oracle,USD,366000,,,,Business Unit Echo,Latin America
2023-05-01,20011x,Insurance,Humana,EUR,27800,,,,Business Unit Alpha ,Europe
2023-05-01,20005x,Marketing and Advertising,Instagram Ads),EUR,0,,,,Business Unit Charlie,Europe
2023-05-01,20002x,Office Furniture,Steelcase,USD,70000,,,,Business Unit Alpha ,Latin America
2023-05-01,20005x,Marketing and Advertising,Instagram Ads),USD,27800,,,,Business Unit Alpha ,North America
2023-05-01,20002x,Office Furniture,Herman Miller,USD,158000,,,,Business Unit Delta ,Latin America
2023-05-01,20004x,Cloud Spend,Salesforce,EUR,32000,,,,Business Unit Charlie,Europe
2023-05-01,20001x,Software,SAP,EUR,594000,,,,Business Unit Echo,Europe
2023-05-01,20009x,Computer Equipment ,Samsung,USD,25600,,,,Business Unit Charlie,Latin America
2023-05-01,20007x,Management Consulting ,Accenture,USD,0,,,,Business Unit Bravo,Latin America
2023-05-01,20005x,Marketing and Advertising,Amazon Advertising,USD,14200,,,,Business Unit Alpha ,Latin America
2023-05-01,20004x,Cloud Spend,Amazon Web Services (AWS),AUD,71200,,,,Business Unit Charlie,APAC
2023-05-01,20004x,Cloud Spend,Microsoft Azure,EUR,0,,,,Business Unit Bravo,Europe
2023-05-01,20004x,Cloud Spend,Google Cloud Platform (GCP),EUR,27200,,,,Business Unit Alpha ,Europe
2023-05-01,20007x,Management Consulting ,McKinsey & Company,USD,28200,,,,Business Unit Charlie,Latin America
2023-05-01,20005x,Marketing and Advertising,Google Ads,USD,33400,,,,Business Unit Delta ,North America
2023-05-01,20003x,Office Supplies,Office Depot,AUD,60000,,,,Business Unit Alpha ,APAC
2023-05-01,20008x,Travel Meals,Travelocity Business,USD,30600,,,,Business Unit Delta ,North America
2023-05-01,20011x,Insurance,Humana,USD,15600,,,,Business Unit Bravo,North America
2023-05-01,20007x,Management Consulting ,McKinsey & Company,EUR,14000,,,,Business Unit Delta ,Europe
2023-06-01,20009x,Computer Equipment ,HP Inc.,AUD,32000,,,,Business Unit Echo,APAC
2023-06-01,20002x,Office Furniture,HON Company,AUD,137000,,,,Business Unit Echo,APAC
2023-06-01,20008x,Travel Meals,American Express Global Business Travel,USD,18600,,,,Business Unit Alpha ,North America
2023-06-01,20004x,Cloud Spend,Google Cloud Platform (GCP),USD,24800,,,,Business Unit Delta ,North America
2023-06-01,20006x,Tax Preparation,Ernst & Young,AUD,15400,,,,Business Unit Delta ,APAC
2023-06-01,20001x,Software,Google,AUD,408000,,,,Business Unit Charlie,APAC
2023-06-01,20005x,Marketing and Advertising,Instagram Ads),AUD,0,,,,Business Unit Echo,APAC
2023-06-01,20011x,Insurance,UnitedHealth Group,USD,19400,,,,Business Unit Alpha ,North America
2023-06-01,20009x,Computer Equipment ,HP Inc.,AUD,25800,,,,Business Unit Echo,APAC
2023-06-01,20002x,Office Furniture,Herman Miller,USD,0,,,,Business Unit Delta ,North America
2023-06-01,20002x,Office Furniture,Steelcase,EUR,0,,,,Business Unit Bravo,Europe
2023-06-01,20011x,Insurance,UnitedHealth Group,USD,26800,,,,Business Unit Echo,Latin America
2023-06-01,20010x,Trade Shows,Comexposium Group,USD,30000,,,,Business Unit Delta ,North America
2023-06-01,20010x,Trade Shows,Diversified Business Communications,AUD,26400,,,,Business Unit Bravo,APAC
2023-06-01,20010x,Trade Shows,Deutsche Messe AG,USD,33000,,,,Business Unit Charlie,Latin America
2023-06-01,20008x,Travel Meals,Egencia,AUD,38700,,,,Business Unit Echo,APAC
2023-06-01,20009x,Computer Equipment ,HP Inc.,AUD,36600,,,,Business Unit Delta ,APAC
2023-06-01,20004x,Cloud Spend,Microsoft Azure,USD,29600,,,,Business Unit Alpha ,North America
2023-06-01,20009x,Computer Equipment ,Samsung,EUR,0,,,,Business Unit Alpha ,Europe
2023-06-01,20002x,Office Furniture,Kimball International,USD,90000,,,,Business Unit Alpha ,North America
2023-06-01,20009x,Computer Equipment ,HP Inc.,USD,0,,,,Business Unit Charlie,North America
2023-06-01,20003x,Office Supplies,Office Depot,USD,128000,,,,Business Unit Charlie,North America
2023-06-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,21800,,,,Business Unit Delta ,North America
2023-06-01,20008x,Travel Meals,Egencia,AUD,45300,,,,Business Unit Charlie,APAC
2023-06-01,20010x,Trade Shows,Deutsche Messe AG,EUR,0,,,,Business Unit Bravo,Europe
2023-06-01,20002x,Office Furniture,Herman Miller,USD,0,,,,Business Unit Echo,Latin America
2023-06-01,20002x,Office Furniture,HON Company,AUD,129000,,,,Business Unit Delta ,APAC
2023-06-01,20011x,Insurance,Cigna,EUR,0,,,,Business Unit Delta ,Europe
2023-06-01,20001x,Software,Google,USD,192000,,,,Business Unit Bravo,North America
2023-07-01,20001x,Software,Google,EUR,486000,,,,Business Unit Charlie,Europe
2023-07-01,20008x,Travel Meals,American Express Global Business Travel,AUD,55200,,,,Business Unit Charlie,APAC
2023-07-01,20001x,Software,Oracle,AUD,342000,,,,Business Unit Bravo,APAC
2023-07-01,20011x,Insurance,Anthem Inc.,USD,37800,,,,Business Unit Alpha ,Latin America
2023-07-01,20008x,Travel Meals,CWT,EUR,24000,,,,Business Unit Alpha ,Europe
2023-07-01,20006x,Tax Preparation,TaxAct,AUD,11600,,,,Business Unit Bravo,APAC
2023-07-01,20003x,Office Supplies,W.B. Mason,EUR,142000,,,,Business Unit Bravo,Europe
2023-07-01,20004x,Cloud Spend,IBM Cloud,USD,34000,,,,Business Unit Bravo,Latin America
2023-07-01,20002x,Office Furniture,Herman Miller,USD,113000,,,,Business Unit Alpha ,Latin America
2023-07-01,20011x,Insurance,Aetna,EUR,22000,,,,Business Unit Echo,Europe
2023-07-01,20004x,Cloud Spend,Microsoft Azure,USD,60400,,,,Business Unit Echo,North America
2023-07-01,20001x,Software,Google,USD,384000,,,,Business Unit Delta ,Latin America
2023-07-01,20002x,Office Furniture,Steelcase,USD,129000,,,,Business Unit Charlie,North America
2023-07-01,20009x,Computer Equipment ,Lenovo,USD,0,,,,Business Unit Alpha ,Latin America
2023-07-01,20008x,Travel Meals,BCD Travel,USD,30600,,,,Business Unit Bravo,North America
2023-07-01,20010x,Trade Shows,Diversified Business Communications,AUD,44100,,,,Business Unit Charlie,APAC
2023-07-01,20001x,Software,Oracle,USD,186000,,,,Business Unit Alpha ,Latin America
2023-07-01,20006x,Tax Preparation,H&R Block,USD,8400,,,,Business Unit Alpha ,Latin America
2023-07-01,20011x,Insurance,Aetna,USD,0,,,,Business Unit Delta ,North America
2023-07-01,20004x,Cloud Spend,IBM Cloud,EUR,76800,,,,Business Unit Alpha ,Europe
2023-07-01,20005x,Marketing and Advertising,Amazon Advertising,USD,24000,,,,Business Unit Charlie,North America
2023-07-01,20011x,Insurance,Humana,USD,32600,,,,Business Unit Delta ,North America
2023-07-01,20004x,Cloud Spend,Google Cloud Platform (GCP),AUD,75600,,,,Business Unit Alpha ,APAC
2023-07-01,20006x,Tax Preparation,Price Waterhouse Cooper,USD,19700,,,,Business Unit Echo,North America
2023-07-01,20006x,Tax Preparation,TaxAct,USD,17500,,,,Business Unit Charlie,North America
2023-07-01,20004x,Cloud Spend,Google Cloud Platform (GCP),AUD,74400,,,,Business Unit Bravo,APAC
2023-07-01,20001x,Software,Oracle,USD,291000,,,,Business Unit Delta ,North America
2023-07-01,20006x,Tax Preparation,Price Waterhouse Cooper,EUR,16400,,,,Business Unit Delta ,Europe
2023-07-01,20005x,Marketing and Advertising,Instagram Ads),AUD,18400,,,,Business Unit Charlie,APAC
2023-08-01,20011x,Insurance,UnitedHealth Group,AUD,32200,,,,Business Unit Delta ,APAC
2023-08-01,20004x,Cloud Spend,Google Cloud Platform (GCP),AUD,54800,,,,Business Unit Charlie,APAC
2023-08-01,20003x,Office Supplies,Quill,AUD,73000,,,,Business Unit Delta ,APAC
2023-08-01,20011x,Insurance,UnitedHealth Group,USD,12800,,,,Business Unit Charlie,Latin America
2023-08-01,20006x,Tax Preparation,Jackson Hewitt,USD,0,,,,Business Unit Echo,North America
2023-08-01,20011x,Insurance,Anthem Inc.,EUR,21200,,,,Business Unit Bravo,Europe
2023-08-01,20011x,Insurance,Aetna,USD,0,,,,Business Unit Delta ,North America
2023-08-01,20005x,Marketing and Advertising,Amazon Advertising,USD,30000,,,,Business Unit Echo,Latin America
2023-08-01,20004x,Cloud Spend,Google Cloud Platform (GCP),EUR,68000,,,,Business Unit Bravo,Europe
2023-08-01,20005x,Marketing and Advertising,The Trade Desk,USD,12200,,,,Business Unit Bravo,North America
2023-08-01,20010x,Trade Shows,Reed Exhibitions,USD,24300,,,,Business Unit Charlie,North America
2023-08-01,20011x,Insurance,Humana,EUR,27800,,,,Business Unit Alpha ,Europe